id,price
0,1.7074480216316845
1,1.706836567256174
2,1.6866191241949264
3,1.739549376346009
4,1.7983377559011813
5,1.7946690296481167
6,1.7148840958112854
7,1.7975487825134264
8,1.6876546517663562
9,1.7761084307011552
10,1.7225568620072134
11,1.7269356643092595
12,1.8035252559256776
13,1.7057615910153563
14,1.7426460968929514
15,1.7164620425867978
16,1.6818261108643082
17,1.7608911064848112
18,1.777351063786871
19,1.7628931264562429
20,1.7627156074439978
21,1.7127933163337323
22,1.8053596190522105
23,1.7613940770195058
24,1.7413936016398888
25,1.7988801751052637
26,1.7512163203174531
27,1.8008821950766958
28,1.8151823377297738
29,1.785299970668513
30,1.7742937919093162
31,1.6818261108643082
32,1.7760788441991144
33,1.778278107517484
34,1.7760788441991144
35,1.7824941840583053
36,1.7988604507705699
37,1.800241154199143
38,1.713602014056182
39,1.7172017051378188
40,1.7997283214971018
41,1.7862467387338206
42,1.7200124228316997
43,1.7760788441991144
44,1.792883977358319
45,1.7868581931093315
46,1.7639187918603252
47,1.7749249706195211
48,1.8016760995481242
49,1.7426460968929514
50,1.7186810302398614
51,1.7238389437623167
52,1.7770256122644215
53,1.787065298623618
54,1.8037126371052699
55,1.7618970475542006
56,1.7758322900154417
57,1.7821342149501425
58,1.7069154645949496
59,1.7955763490440364
60,1.8151823377297738
61,1.809713765935889
62,1.7978742340358755
63,1.7625676749337935
64,1.7774398232929933
65,1.7159097612153686
66,1.7917301037787257
67,1.78935332144811
68,1.7771932691093195
69,1.7652896331215513
70,1.7988801751052637
71,1.7055248989990295
72,1.783214122274633
73,1.676904889358179
74,1.7850928651542273
75,1.7824941840583053
76,1.7998466675052653
77,1.711402750737812
78,1.7930417720358696
79,1.7749249706195211
80,1.789333597113416
81,1.7785049373664643
82,1.7673804125991053
83,1.7798856407950374
84,1.7865820524236165
85,1.7824941840583053
86,1.8095510401746648
87,1.7807633736889157
88,1.7761873280399314
89,1.7276950511949747
90,1.7998466675052653
91,1.8000734973542447
92,1.788722142737905
93,1.7780216911664635
94,1.7221525131459878
95,1.809713765935889
96,1.767232480088901
97,1.7426460968929514
98,1.7630213346317531
99,1.7135822897214883
100,1.8092748994889503
101,1.7868581931093315
102,1.790083121831784
103,1.7881205505297408
104,1.7988801751052637
105,1.7813403104787122
106,1.7233261110602751
107,1.7742937919093162
108,1.7978742340358755
109,1.779116391741975
110,1.7904924017766826
111,1.7793826702603426
112,1.7074480216316845
113,1.7158703125459809
114,1.794974756835872
115,1.7223398943255805
116,1.8002214298644492
117,1.7988801751052637
118,1.7147558876357751
119,1.7629720237950184
120,1.7983377559011813
121,1.7824941840583053
122,1.7846934473766751
123,1.744667841199076
124,1.7673804125991053
125,1.8021938633338401
126,1.73867164345213
127,1.7640470000358355
128,1.675563634598993
129,1.7824941840583053
130,1.7955763490440364
131,1.787755650337904
132,1.792883977358319
133,1.794619718811381
134,1.7220736158072125
135,1.7630213346317531
136,1.8072531551828255
137,1.7785936968725868
138,1.7399734495419275
139,1.7205844285378231
140,1.797252917493017
141,1.8010301275868992
142,1.7416302936562156
143,1.8089494479665011
144,1.7766804364072784
145,1.8021938633338401
146,1.7610390389950155
147,1.721994718468437
148,1.7761084307011552
149,1.8074405363624175
150,1.8086141342767044
151,1.7251900606888493
152,1.7760788441991144
153,1.7955763490440364
154,1.7742937919093162
155,1.8053596190522105
156,1.8069178414930283
157,1.767232480088901
158,1.7146967146316934
159,1.7967203604562823
160,1.7766804364072784
161,1.7917301037787257
162,1.7793629459256488
163,1.7223398943255805
164,1.7226949323500702
165,1.7777258261460551
166,1.8016760995481242
167,1.7774398232929933
168,1.7074776081337257
169,1.721994718468437
170,1.7759013251868694
171,1.7780216911664635
172,1.7978742340358755
173,1.7806548898480992
174,1.8007638490685323
175,1.7197560064806794
176,1.744667841199076
177,1.7917301037787257
178,1.7150813391582247
179,1.7944224754644431
180,1.7891067672644356
181,1.6605731402316297
182,1.7749249706195211
183,1.8049947188603732
184,1.7244306738031339
185,1.710820882864342
186,1.7904924017766826
187,1.8016760995481242
188,1.8074405363624175
189,1.7074480216316845
190,1.687822308611254
191,1.72279355402354
192,1.7817397282562641
193,1.7946690296481167
194,1.783214122274633
195,1.7733864725133983
196,1.8074405363624175
197,1.7846934473766751
198,1.7983377559011813
199,1.708996381905156
200,1.7161661775663892
201,1.8016760995481242
202,1.6971913675908559
203,1.713602014056182
204,1.7135822897214883
205,1.7898365676481105
206,1.7849547948113702
207,1.8049947188603732
208,1.8068192198195592
209,1.7244997089745624
210,1.7891067672644356
211,1.7148545093092449
212,1.6624272276928564
213,1.7188684114194532
214,1.7121325511214867
215,1.7193122089500665
216,1.7363047232888622
217,1.7249040578357873
218,1.789146215933824
219,1.8089494479665011
220,1.7095388011092383
221,1.78935332144811
222,1.7749249706195211
